,device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price
2544,Samsung,Android,20.42,yes,no,8.0,2.1,16.0,4.0,4900.0,298.0,2014,785,4.331391019
2545,Samsung,Android,20.42,no,no,8.0,2.1,16.0,4.0,4900.0,294.0,2014,598,4.63336884
2546,Samsung,Android,25.53,yes,no,8.0,2.1,16.0,4.0,7900.0,467.0,2014,723,4.629862799
2547,Samsung,Android,25.53,no,no,8.0,2.1,16.0,4.0,7900.0,465.0,2014,540,4.868764463
2548,Samsung,Android,10.34,yes,no,5.0,2.0,32.0,4.0,2000.0,149.0,2014,1090,4.051089054
2549,Samsung,Android,10.36,no,no,8.0,1.9,16.0,4.0,2100.0,132.0,2014,1017,3.688379329
2550,Samsung,Android,17.78,yes,no,8.0,2.0,16.0,4.0,3200.0,245.0,2014,625,4.49635928
2551,Samsung,Android,12.73,yes,no,16.0,2.0,16.0,4.0,2800.0,170.1,2014,763,4.244343779
2552,Samsung,Android,10.36,yes,no,20.7,2.0,32.0,4.0,2430.0,200.0,2014,994,5.073797869
2553,Samsung,Android,11.84,no,no,5.0,0.3,16.0,4.0,2600.0,165.0,2014,979,4.520047933
2554,Samsung,Android,10.36,no,no,8.0,1.9,16.0,4.0,2100.0,132.0,2014,1020,3.712840092
2555,Samsung,Android,10.16,no,no,5.0,0.3,16.0,4.0,1500.0,123.0,2014,845,3.989724513
2556,Samsung,Windows,12.7,yes,no,13.0,2.0,16.0,4.0,2600.0,135.8,2014,851,4.673482826
2557,Samsung,Android,17.78,no,no,3.15,1.3,32.0,4.0,4000.0,276.0,2014,825,4.215381557
2558,Samsung,Android,17.78,no,no,3.15,1.3,32.0,4.0,4000.0,276.0,2014,645,4.062337766
2559,Samsung,Android,17.78,yes,no,3.15,1.3,32.0,4.0,4000.0,276.0,2014,1002,4.496470769
2560,Samsung,Android,20.32,no,no,3.15,1.3,16.0,4.0,4450.0,320.0,2014,1002,4.72135194
2561,Samsung,Android,20.32,no,no,3.15,1.3,16.0,4.0,4450.0,320.0,2014,581,4.714652197
2562,Samsung,Android,20.32,yes,no,3.15,1.3,16.0,4.0,4450.0,320.0,2014,643,4.166975253
2563,Samsung,Android,25.43,no,no,3.15,1.3,16.0,4.0,6800.0,487.0,2014,760,4.494908792
2564,Samsung,Android,25.43,no,no,3.15,1.3,16.0,4.0,6800.0,487.0,2014,564,4.742930126
2565,Samsung,Android,25.43,yes,no,3.15,1.3,16.0,4.0,6800.0,487.0,2014,737,4.688039664
2566,Samsung,Android,11.48,no,no,5.0,0.3,32.0,4.0,2100.0,139.0,2014,683,3.768152635
2567,Samsung,Android,10.16,no,no,5.0,0.3,32.0,4.0,1500.0,112.0,2014,586,3.676806873
2568,Samsung,Android,12.73,yes,no,16.0,2.0,16.0,4.0,2800.0,145.0,2014,680,4.943141299
2569,Samsung,Android,12.73,no,no,16.0,2.0,16.0,4.0,2800.0,145.0,2014,589,4.957304838
2570,Samsung,Android,12.73,yes,no,16.0,2.0,16.0,4.0,2800.0,144.9,2014,955,4.64525591
2571,Samsung,Android,12.73,yes,no,16.0,2.0,16.0,4.0,2800.0,145.0,2014,977,4.718677427
2572,Samsung,Android,10.29,yes,no,5.0,0.3,16.0,4.0,2100.0,137.0,2014,755,3.770459441
2573,Samsung,Android,10.29,yes,no,5.0,0.3,32.0,4.0,2100.0,137.0,2014,618,4.134846506
2574,Samsung,Others,5.18,no,no,5.0,2.0,256.0,4.0,1000.0,91.0,2014,1054,4.145037677
2575,Samsung,Android,7.98,no,no,2.0,2.0,16.0,4.0,1300.0,105.0,2014,865,3.63995178
2576,Samsung,Android,12.83,no,no,8.0,2.0,16.0,4.0,3100.0,162.5,2014,946,4.959622662
2577,Samsung,Android,12.83,yes,no,8.0,2.0,16.0,4.0,3100.0,162.5,2014,966,4.51601105
2578,Samsung,Android,17.78,no,no,2.0,2.0,32.0,4.0,3600.0,322.0,2014,816,4.320815904
2579,Samsung,Android,17.78,no,no,2.0,2.0,32.0,4.0,3600.0,310.0,2014,596,4.392348184
2580,Samsung,Android,12.73,no,no,5.0,0.3,32.0,4.0,2100.0,163.0,2014,963,3.686376324
2581,Samsung,Android,30.53,yes,no,8.0,2.0,32.0,4.0,9500.0,753.0,2014,1089,5.652524267
2582,Samsung,Android,30.53,no,no,8.0,2.0,32.0,4.0,9500.0,753.0,2014,1078,5.373842192
2583,Samsung,Android,30.53,no,no,8.0,2.0,32.0,4.0,9500.0,750.0,2014,689,5.274127128
2584,Samsung,Android,30.53,yes,no,8.0,2.0,32.0,4.0,9500.0,740.0,2014,921,5.336864776
2585,Samsung,Android,30.53,no,no,8.0,2.0,32.0,4.0,9500.0,732.0,2014,799,5.326856231
2586,Samsung,Android,30.53,no,no,8.0,2.0,32.0,4.0,9500.0,730.2,2014,1061,4.940498912
2587,Samsung,Android,25.43,yes,no,8.0,2.0,16.0,4.0,8220.0,477.0,2014,925,5.114033886
2588,Samsung,Android,25.43,no,no,8.0,2.0,16.0,4.0,8220.0,469.0,2014,920,4.741011409
2589,Samsung,Android,20.42,yes,no,8.0,2.0,16.0,4.0,4800.0,335.0,2014,664,4.99199599
2590,Samsung,Android,20.42,no,no,8.0,2.0,16.0,4.0,4800.0,331.0,2014,712,4.869378902
2591,Samsung,Android,10.36,no,no,16.3,2.0,32.0,4.0,2000.0,283.0,2014,779,4.926311212
2592,Samsung,Android,10.34,no,no,5.0,0.3,32.0,4.0,2000.0,145.0,2013,735,4.052827882
2593,Samsung,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2600.0,147.0,2013,953,4.642754946
2594,Samsung,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2600.0,146.0,2013,1067,4.192831509
2595,Samsung,Android,10.29,no,no,5.0,0.3,32.0,4.0,2100.0,139.0,2013,870,4.150882413
2596,Samsung,Android,10.16,no,no,5.0,0.3,16.0,4.0,1500.0,118.0,2013,1068,3.523119986
2597,Samsung,Android,13.34,yes,no,8.0,1.9,32.0,4.0,2600.0,163.0,2013,1075,4.225226615
2598,Samsung,Android,7.8,no,no,8.0,1.9,16.0,4.0,1820.0,179.0,2013,683,4.387262901
2599,Samsung,Android,10.29,yes,no,5.0,0.3,32.0,4.0,2100.0,134.2,2013,935,3.642049867
2600,Samsung,Others,5.18,no,no,2.0,1.3,16.0,4.0,800.0,99.8,2013,544,3.2429829
2601,Samsung,Android,10.16,yes,no,5.0,0.3,32.0,4.0,1800.0,121.9,2013,1032,3.460723361
2602,Samsung,Android,12.88,yes,no,13.0,2.0,32.0,4.0,2800.0,154.0,2013,867,5.200208273
2603,Samsung,Android,10.16,no,no,3.15,1.3,16.0,4.0,1500.0,126.0,2013,1018,3.526654599
2604,Samsung,Android,10.24,no,no,5.0,0.3,16.0,4.0,1800.0,132.5,2013,1004,3.295836866
2605,Samsung,Android,7.75,no,no,3.0,1.3,16.0,4.0,1300.0,118.9,2013,705,3.434632158
2606,Samsung,Android,7.75,no,no,3.0,1.3,16.0,4.0,1300.0,118.2,2013,600,3.074543454
2607,Samsung,Android,10.16,no,no,2.0,1.3,16.0,4.0,1500.0,121.0,2013,807,3.330774917
2608,Samsung,Android,25.43,yes,no,8.0,2.0,16.0,4.0,8220.0,130.4,2013,971,4.773815312
2609,Samsung,Android,12.88,yes,no,13.0,2.0,16.0,4.0,3200.0,168.0,2013,563,4.089164502
2610,Samsung,Others,5.18,no,no,2.0,1.3,16.0,4.0,1200.0,99.5,2013,552,3.450622265
2611,Samsung,Android,10.16,no,no,5.0,1.3,16.0,4.0,1750.0,130.4,2013,724,3.353406718
2612,Samsung,Others,7.62,no,no,2.0,1.3,256.0,0.25,1000.0,118.8,2013,1005,4.088829382
2613,Samsung,Windows,12.12,yes,no,8.0,1.2,16.0,4.0,2000.0,144.0,2013,1080,4.569232079
2614,Samsung,Android,10.24,yes,no,16.0,1.9,32.0,4.0,2330.0,208.0,2013,831,4.445705411
2615,Samsung,Android,10.16,yes,no,5.0,0.3,16.0,4.0,1500.0,115.0,2013,674,3.375537635
2616,Samsung,Android,10.24,yes,no,8.0,1.9,32.0,4.0,1900.0,107.0,2013,1073,4.03724497
2617,Samsung,Android,12.7,yes,no,8.0,2.0,16.0,4.0,2600.0,153.0,2013,1086,4.140114296
2618,Samsung,Android,20.32,yes,no,5.0,1.3,16.0,4.0,4450.0,314.0,2013,971,4.783567386
2619,Samsung,Android,25.43,yes,no,3.15,1.3,16.0,4.0,6800.0,510.0,2013,969,4.71357606
2620,Samsung,Android,25.43,no,no,3.15,1.3,16.0,4.0,6800.0,510.0,2013,1087,5.030699325
2621,Samsung,Android,25.43,no,no,3.15,1.3,16.0,4.0,6800.0,510.0,2013,774,4.979213424
2622,Samsung,Android,7.82,no,no,5.0,1.9,16.0,4.0,1500.0,119.1,2013,783,3.571221411
2623,Samsung,Android,10.24,no,no,5.0,0.3,32.0,4.0,1800.0,124.0,2013,822,4.178072778
2624,Samsung,Android,17.78,no,no,3.15,1.3,32.0,4.0,4000.0,302.0,2013,849,4.244774041
2625,Samsung,Android,17.78,yes,no,3.15,1.3,32.0,4.0,4000.0,306.0,2013,614,4.547752915
2626,Samsung,Android,15.32,yes,no,8.0,1.9,32.0,4.0,3200.0,199.0,2013,745,4.083789048
2627,Samsung,Android,12.9,no,no,8.0,1.9,32.0,4.0,2600.0,182.0,2013,704,4.553666343
2628,Samsung,Android,10.16,no,no,3.15,1.3,16.0,4.0,1500.0,128.5,2013,984,3.824065727
2629,Samsung,Android,10.34,no,no,5.0,0.3,32.0,4.0,2000.0,143.9,2013,763,3.860729711
2630,Samsung,Android,7.62,no,no,2.0,1.3,16.0,4.0,1200.0,100.5,2013,715,3.431403224
2631,Samsung,Android,7.62,no,no,2.0,1.3,16.0,4.0,1200.0,100.5,2013,737,3.371081758
2632,Samsung,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2600.0,130.0,2013,574,3.883211924
2633,Samsung,Android,12.7,no,no,13.0,2.0,16.0,4.0,2600.0,130.0,2013,985,4.100326634
2634,Samsung,Android,12.7,no,no,13.0,2.0,16.0,4.0,2600.0,132.0,2013,1032,4.864607093
2635,Samsung,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2600.0,130.1,2013,887,4.800819203
2636,Samsung,Android,20.32,yes,no,5.0,1.3,16.0,4.0,4600.0,338.0,2013,644,4.963473803
2637,Samsung,Android,20.32,no,no,5.0,1.3,16.0,4.0,4600.0,338.0,2013,552,4.76669362
2638,Samsung,Android,5.28,no,no,2.0,1.3,16.0,4.0,1200.0,96.0,2013,965,3.741234684
2639,Samsung,Others,7.75,no,no,3.15,1.3,16.0,4.0,1000.0,130.4,2013,913,3.612538221
2640,Samsung,Others,7.62,no,no,3.15,1.3,16.0,4.0,1000.0,130.4,2013,866,3.335413641
2641,Samsung,Others,7.62,no,no,2.0,1.3,16.0,4.0,1000.0,89.2,2013,542,2.855895328
2642,Samsung,Others,5.28,no,no,1.3,1.3,16.0,4.0,1000.0,130.4,2013,620,3.283539338
2643,Samsung,Android,8.31,no,no,3.15,1.3,16.0,4.0,1300.0,112.0,2013,611,3.569250967
2644,Samsung,Android,7.75,no,no,5.0,0.3,16.0,4.0,1300.0,120.6,2013,777,3.193352868
2645,Samsung,Android,10.29,yes,no,5.0,1.3,32.0,4.0,2000.0,139.1,2013,1024,3.90479696
2646,Samsung,Android,10.16,no,no,5.0,0.3,16.0,4.0,1700.0,148.5,2013,950,4.305685401
2647,Samsung,Android,10.24,no,no,8.0,2.0,32.0,4.0,1650.0,121.0,2013,963,4.14234076
2648,Samsung,Windows,10.16,yes,no,5.0,1.2,32.0,4.0,2100.0,125.0,2013,713,3.978933711
2649,Samsung,Android,11.81,yes,no,8.0,1.9,32.0,4.0,2100.0,134.0,2013,785,3.981922133
2650,Others,Android,15.29,yes,no,22.6,8.0,128.0,4.0,3130.0,146.0,2019,262,4.873669439
2651,Others,Android,15.21,yes,no,12.0,16.0,64.0,4.0,2900.0,165.0,2018,417,4.816645932
2652,Others,Android,12.88,yes,no,12.0,13.0,32.0,4.0,4000.0,175.0,2018,607,4.631325143
2653,Others,Android,12.83,yes,no,12.0,8.0,64.0,4.0,2700.0,140.0,2018,470,4.273745191
2654,Others,Android,15.24,yes,no,12.0,16.0,64.0,4.0,3200.0,167.4,2018,518,5.100110301
2655,Others,Android,15.24,yes,no,12.0,16.3,64.0,4.0,3130.0,181.0,2018,412,4.831986983
2656,Others,Android,15.24,yes,no,12.0,16.0,64.0,4.0,3200.0,165.4,2018,532,5.128833059
2657,Others,Android,12.83,yes,no,16.0,20.0,64.0,4.0,3020.0,140.0,2018,666,5.001930853
2658,Others,Android,12.75,yes,no,12.0,8.0,16.0,4.0,3100.0,165.0,2018,665,4.213312081
2659,Others,Android,12.83,yes,no,12.0,5.0,32.0,4.0,5000.0,165.0,2018,709,4.469350463
2660,Others,Android,12.83,yes,no,13.0,8.0,128.0,4.0,3020.0,140.0,2017,623,4.882423063
2661,Others,Android,12.88,yes,no,16.0,13.0,64.0,4.0,3100.0,185.0,2017,864,5.147145579
2662,Others,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,160.0,2016,991,4.487062098
2663,Others,Android,12.83,yes,no,13.0,13.0,64.0,4.0,2600.0,151.0,2016,866,4.782897874
2664,Others,Android,12.88,yes,no,13.0,2.1,32.0,4.0,3000.0,168.0,2015,703,4.678420648
2665,Others,Android,12.75,yes,no,8.0,2.1,16.0,4.0,2030.0,154.0,2015,1043,4.162781724
2666,Others,Android,12.7,yes,no,8.0,1.2,32.0,4.0,2040.0,141.0,2014,1076,3.865350597
2667,Others,Android,12.7,yes,no,12.0,8.0,64.0,4.0,4900.0,335.0,2018,426,5.320225619
2668,Others,Android,10.16,yes,no,8.0,1.0,16.0,4.0,4800.0,290.0,2014,654,5.21384821
2669,Others,Android,6.68,yes,no,5.0,2.0,32.0,4.0,4800.0,270.0,2014,997,4.456089963
2674,Sony,Android,15.24,yes,no,19.0,13.0,64.0,4.0,3300.0,193.0,2018,662,5.340418543
2675,Sony,Android,15.24,yes,no,23.0,8.0,64.0,4.0,3580.0,205.0,2018,556,4.823421791
2676,Sony,Android,12.9,yes,no,19.0,13.0,64.0,4.0,3540.0,236.0,2018,520,5.208720833
2677,Sony,Android,12.88,yes,no,19.0,5.0,64.0,4.0,3180.0,198.0,2018,717,4.473807868
2678,Sony,Android,12.7,yes,no,19.0,5.0,64.0,4.0,2870.0,168.0,2018,703,4.502694394
2679,Sony,Android,15.24,yes,no,23.0,8.0,32.0,4.0,3580.0,221.0,2018,454,4.915665057
2680,Sony,Android,12.75,yes,no,23.0,8.0,32.0,4.0,3300.0,171.0,2018,436,4.637056375
2681,Sony,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3300.0,178.0,2018,694,4.678327707
2682,Sony,Android,12.75,yes,no,19.0,13.0,64.0,4.0,2700.0,155.0,2017,636,4.511408806
2683,Sony,Android,12.83,yes,no,23.0,8.0,32.0,4.0,3430.0,189.0,2017,728,4.728183962
2684,Sony,Android,10.31,yes,no,19.0,8.0,32.0,4.0,2700.0,140.0,2017,747,4.598145571
2685,Sony,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2620.0,180.0,2017,786,4.108904714
2686,Sony,Android,12.75,yes,no,19.0,13.0,32.0,4.0,2900.0,161.0,2017,661,4.553982149
2687,Sony,Android,13.87,yes,no,19.0,13.0,64.0,4.0,3230.0,195.0,2017,675,4.938494616
2688,Sony,Android,15.24,yes,no,23.0,16.0,32.0,4.0,2700.0,188.0,2017,705,4.931159093
2689,Sony,Android,12.7,yes,no,23.0,8.0,32.0,4.0,2300.0,143.0,2017,615,4.592793915
2690,Sony,Android,10.31,yes,no,23.0,5.0,32.0,4.0,2700.0,135.0,2016,922,4.66192852
2691,Sony,Android,12.75,yes,no,23.0,13.0,32.0,4.0,2900.0,161.0,2016,603,4.869916227
2692,Sony,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2300.0,147.0,2016,853,4.02731405
2693,Sony,Android,15.24,yes,no,21.5,16.0,16.0,4.0,2700.0,202.0,2016,1091,4.864066907
2694,Sony,Android,12.7,yes,no,23.0,13.0,32.0,4.0,2700.0,164.4,2016,1066,5.1075805
2695,Sony,Android,12.7,yes,no,23.0,13.0,32.0,4.0,2620.0,153.0,2016,818,4.768139014
2696,Sony,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2300.0,137.4,2016,555,4.543294782
2697,Sony,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2300.0,137.4,2016,621,4.325720798
2698,Sony,Android,12.83,yes,no,23.0,5.1,32.0,4.0,3430.0,180.0,2015,793,4.935193099
2699,Sony,Android,12.83,yes,no,23.0,5.1,32.0,4.0,3430.0,180.0,2015,1016,4.848430041
2700,Sony,Android,12.75,yes,no,23.0,5.1,32.0,4.0,2900.0,154.0,2015,694,4.703657133
2701,Sony,Android,12.75,yes,no,23.0,5.1,32.0,4.0,2900.0,154.0,2015,973,4.877484781
2702,Sony,Android,10.31,yes,no,23.0,5.1,32.0,4.0,2700.0,138.0,2015,700,4.377390906
2703,Sony,Android,12.7,yes,no,21.2,13.0,16.0,4.0,2600.0,142.6,2015,647,4.448984103
2704,Sony,Android,12.7,yes,no,21.2,13.0,16.0,4.0,2600.0,142.5,2015,693,4.733387484
2705,Sony,Android,15.24,yes,no,13.0,13.0,16.0,4.0,2930.0,187.0,2015,894,4.913022465
2706,Sony,Android,15.24,yes,no,13.0,13.0,16.0,4.0,2930.0,187.0,2015,848,4.428433007
2707,Sony,Android,12.75,yes,no,20.7,5.1,32.0,4.0,2930.0,144.0,2015,545,4.539030383
2708,Sony,Android,12.75,yes,no,20.7,5.1,32.0,4.0,2930.0,144.0,2015,795,4.29837325
2709,Sony,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2600.0,147.0,2015,842,4.307303088
2710,Sony,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2600.0,147.0,2015,806,4.585477553
2711,Sony,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2400.0,135.0,2015,765,4.416790315
2712,Sony,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2400.0,136.0,2015,797,4.299052551
2713,Sony,Android,25.43,no,no,8.1,5.1,32.0,4.0,6000.0,389.0,2015,662,4.853903508
2714,Sony,Android,25.43,yes,no,8.1,5.1,32.0,4.0,6000.0,393.0,2015,631,4.533136983
2715,Sony,Android,10.34,yes,no,5.0,2.0,32.0,4.0,2300.0,135.0,2015,817,3.788045826
2716,Sony,Android,10.34,yes,no,5.0,2.0,32.0,4.0,2300.0,135.0,2015,1010,4.065430552
2717,Sony,Android,12.7,no,no,5.0,2.0,32.0,4.0,2300.0,144.0,2015,682,4.186923744
2718,Sony,Android,12.7,no,no,5.0,2.0,32.0,4.0,2300.0,144.0,2015,713,4.127134385
2719,Sony,Android,10.29,no,no,5.0,0.3,16.0,4.0,2330.0,143.8,2014,954,3.390136434
2720,Sony,Android,10.29,yes,no,5.0,0.3,16.0,4.0,2330.0,143.8,2014,879,4.21597205
2721,Sony,Android,20.32,yes,no,8.1,2.2,16.0,4.0,4500.0,270.0,2014,617,4.935552488
2722,Sony,Android,12.75,yes,no,20.7,2.2,16.0,4.0,3100.0,152.0,2014,982,4.966544073
2723,Sony,Android,12.75,yes,no,20.7,2.2,32.0,4.0,3200.0,170.6,2014,1094,4.724640686
2724,Sony,Android,12.75,yes,no,20.7,2.2,16.0,4.0,3100.0,152.0,2014,686,4.422208424
2725,Sony,Android,10.31,yes,no,20.7,2.2,16.0,4.0,2600.0,129.0,2014,1047,4.415582293
2726,Sony,Android,10.36,yes,no,8.0,0.3,32.0,4.0,2300.0,149.0,2014,1046,3.73289634
2727,Sony,Android,12.83,no,no,8.0,5.0,32.0,4.0,2500.0,149.7,2014,615,4.138680376
2728,Sony,Android,12.83,yes,no,8.0,5.0,32.0,4.0,2500.0,149.7,2014,808,4.118549251
2729,Sony,Android,12.7,yes,no,20.7,0.3,16.0,4.0,3000.0,163.0,2014,568,4.539350845
2730,Sony,Android,12.78,yes,no,8.0,1.1,32.0,4.0,2500.0,148.0,2014,845,4.377265318
2731,Sony,Android,10.36,yes,no,8.0,0.3,32.0,4.0,2300.0,148.0,2014,724,4.068171688
2732,Sony,Android,10.36,no,no,8.0,0.3,32.0,4.0,2300.0,148.0,2014,962,3.683615624
2733,Sony,Android,25.43,yes,no,8.1,2.2,16.0,4.0,6000.0,439.0,2014,626,5.162211234
2734,Sony,Android,25.43,no,no,8.1,2.2,16.0,4.0,6000.0,426.0,2014,687,5.176714545
2735,Sony,Android,12.75,yes,no,20.7,2.2,16.0,4.0,3200.0,163.0,2014,1032,4.770854102
2736,Sony,Android,10.16,no,no,3.15,2.0,16.0,4.0,1750.0,122.0,2014,666,4.01566204
2737,Sony,Android,10.16,no,no,3.15,2.0,16.0,4.0,1700.0,120.0,2014,756,3.789403292
2738,Sony,Android,15.24,no,no,13.0,1.1,32.0,4.0,3000.0,171.8,2014,1014,4.814052528
2739,Sony,Android,15.24,yes,no,13.0,1.1,32.0,4.0,3000.0,171.7,2014,647,4.114637265
2740,Sony,Android,12.7,yes,no,20.7,2.0,32.0,4.0,3000.0,162.0,2014,794,4.527100531
2741,Sony,Android,10.24,yes,no,20.7,2.0,16.0,4.0,2300.0,137.0,2014,1054,4.36500763
2742,Sony,Android,12.7,yes,no,20.7,2.0,16.0,4.0,3000.0,170.0,2013,1060,4.422808628
2743,Sony,Android,15.34,yes,no,8.0,2.0,16.0,4.0,3050.0,212.0,2013,1081,4.121959729
2744,Sony,Android,12.7,no,no,8.0,0.3,16.0,4.0,2390.0,153.0,2013,763,4.273605886
2745,Sony,Android,10.16,no,no,5.0,0.3,16.0,4.0,1750.0,115.0,2013,934,3.918402612
2746,Sony,Android,11.56,yes,no,13.1,0.3,32.0,4.0,2300.0,138.0,2013,601,4.392842927
2747,Sony,Android,10.24,no,no,8.0,0.3,32.0,4.0,1750.0,137.0,2013,673,3.697343533
2748,Sony,Android,10.31,yes,no,8.0,0.3,32.0,4.0,2370.0,155.0,2013,588,4.325720798
2749,Sony,Android,25.43,yes,no,8.1,2.2,16.0,4.0,6000.0,495.0,2013,704,5.030241824
2750,Sony,Android,25.43,no,no,8.1,2.2,16.0,4.0,6000.0,495.0,2013,607,4.829912459
2751,Sony,Android,12.7,yes,no,13.1,2.2,16.0,4.0,2330.0,146.0,2013,930,4.566117459
2752,Sony,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2370.0,151.0,2013,558,4.213312081
2753,Spice,Android,10.29,no,no,5.0,2.0,16.0,4.0,1700.0,107.0,2014,811,3.548754946
2754,Spice,Android,12.7,no,no,8.0,1.3,16.0,4.0,1800.0,177.0,2014,592,4.110709916
2755,Spice,Android,7.75,no,no,2.0,1.3,16.0,4.0,1750.0,112.0,2014,998,3.057297629
2756,Spice,Android,10.16,no,no,2.0,1.3,16.0,4.0,1750.0,122.0,2014,593,3.335413641
2757,Spice,Android,10.16,no,no,2.0,1.3,16.0,4.0,1750.0,155.0,2014,1055,3.667400422
2758,Spice,Android,12.7,no,no,8.0,1.3,16.0,4.0,1800.0,190.0,2014,692,4.061304708
2759,Spice,Android,10.29,no,no,3.15,1.3,16.0,4.0,1450.0,156.0,2014,711,3.374853406
2760,Spice,Android,10.29,no,no,5.0,1.3,16.0,4.0,2100.0,158.0,2013,1053,3.587400285
2761,Spice,Android,10.16,no,no,3.15,1.3,512.0,0.25,2100.0,158.0,2013,1025,3.02140002
2762,Spice,Android,7.75,no,no,1.3,0.3,512.0,0.25,2100.0,158.0,2013,794,2.660259537
2763,Spice,Android,10.29,no,no,8.0,2.0,16.0,4.0,2100.0,155.0,2013,802,4.009512627
2764,Spice,Android,10.29,no,no,8.0,1.3,16.0,4.0,2100.0,190.0,2013,814,3.785552341
2765,Spice,Android,10.29,no,no,5.0,1.3,16.0,4.0,1730.0,123.3,2013,1086,3.842029634
2766,Spice,Android,10.29,no,no,3.15,1.3,16.0,4.0,2100.0,108.0,2013,1083,3.461351304
2767,Spice,Android,10.16,no,no,5.0,1.3,16.0,4.0,2100.0,100.0,2013,1020,3.370050653
2768,Spice,Android,7.75,no,no,3.15,1.3,16.0,4.0,2100.0,125.0,2013,1028,3.294354286
2769,Spice,Android,12.7,no,no,8.0,2.0,32.0,4.0,2100.0,175.0,2013,894,4.28661645
2770,Spice,Android,12.7,no,no,5.0,0.3,16.0,4.0,2000.0,161.0,2013,967,3.568969157
2771,Spice,Android,12.7,no,no,8.0,3.0,16.0,4.0,2100.0,176.0,2013,1088,4.100160948
2772,Spice,Android,12.7,no,no,5.0,1.3,16.0,4.0,2100.0,186.0,2013,667,4.023206534
2773,Spice,Android,10.29,no,no,5.0,1.3,16.0,4.0,2100.0,143.0,2013,878,3.673511977
2774,Spice,Android,10.29,no,no,3.15,1.3,16.0,4.0,2100.0,130.0,2013,1054,3.547603867
2775,Spice,Android,10.16,no,no,3.15,1.3,16.0,4.0,1300.0,90.0,2013,858,3.237893831
2776,Spice,Android,7.75,no,no,3.15,1.3,16.0,4.0,1500.0,135.0,2013,615,3.161246712
2777,Spice,Android,17.78,no,no,3.15,1.3,16.0,4.0,3000.0,450.0,2013,959,4.341595189
2778,Spice,Android,12.7,no,no,5.0,1.3,16.0,4.0,2100.0,185.0,2013,747,3.888344878
2779,Spice,Android,12.78,no,no,8.0,5.0,16.0,4.0,2550.0,196.3,2013,912,4.134366237
2780,Spice,Android,12.78,no,no,8.0,5.0,16.0,4.0,2550.0,196.3,2013,730,3.986388087
2781,Spice,Android,25.4,no,no,3.15,0.3,16.0,4.0,7600.0,158.0,2013,917,4.39172941
2782,Spice,Android,10.29,no,no,8.0,1.3,16.0,4.0,2100.0,158.0,2013,994,4.306090069
2783,Others,Android,7.75,no,no,3.15,0.3,16.0,4.0,1750.0,100.0,2013,587,3.555919327
2784,Others,Android,17.78,no,no,0.3,2.0,32.0,4.0,3500.0,354.4,2014,571,4.333492688
2785,Others,Android,17.78,no,no,0.3,2.0,32.0,4.0,3500.0,354.4,2014,791,4.146937012
2786,Others,Android,25.43,no,no,8.0,1.2,32.0,4.0,2000.0,630.5,2013,1085,5.094486126
2787,Others,Android,25.43,no,no,8.0,1.2,32.0,4.0,2000.0,671.3,2013,549,4.935264987
2788,Others,Android,25.43,no,no,1.2,0.3,16.0,4.0,2000.0,598.7,2013,667,4.987639574
2789,Others,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2200.0,153.0,2016,779,4.620058798
2790,Others,Android,15.24,yes,no,13.0,8.0,16.0,4.0,2500.0,207.0,2016,724,4.654626795
2791,Others,Android,12.83,no,no,8.0,5.0,32.0,4.0,2500.0,170.0,2015,1044,4.447111881
2792,Others,Android,12.7,no,no,8.0,5.0,32.0,4.0,2500.0,161.0,2015,790,4.178685711
2793,Others,Android,12.83,no,no,8.0,5.0,32.0,4.0,2500.0,172.0,2015,590,4.099000374
2794,Others,Android,12.7,no,no,8.0,1.3,16.0,4.0,2100.0,159.0,2014,873,3.949896658
2795,Others,Android,10.29,yes,no,8.0,1.3,32.0,4.0,2500.0,130.0,2015,943,4.12049952
2796,Others,Others,5.18,no,no,1.3,2.0,128.0,0.25,2100.0,98.0,2014,713,3.335057579
2797,Others,Android,10.29,no,no,5.0,0.3,16.0,4.0,1650.0,142.0,2014,958,3.744314161
2798,Others,Android,12.7,no,no,8.0,2.0,32.0,4.0,2500.0,112.0,2015,1087,4.251490751
2799,Others,Android,12.7,no,no,8.0,5.0,32.0,4.0,2500.0,135.0,2015,547,4.009694033
2800,Others,Android,10.16,no,no,8.0,1.3,16.0,4.0,2500.0,128.0,2015,782,3.903385812
